,tweet_id,favorites,retweet_count
1859,674774481756377088,983,406
1860,674767892831932416,1627,689
1861,674764817387900928,700,200
1862,674754018082705410,1229,382
1863,674752233200820224,1309,400
1864,674743008475090944,1259,465
1865,674742531037511680,431,44
1866,674739953134403584,970,326
1867,674737130913071104,580,80
1868,674690135443775488,1024,411
1869,674670581682434048,1447,565
1870,674664755118911488,810,205
1871,674646392044941312,1281,430
1872,674644256330530816,927,241
1873,674638615994089473,1517,509
1874,674632714662858753,1340,501
1875,674606911342424069,840,86
1876,674468880899788800,5552,1776
1877,674447403907457024,954,314
1878,674436901579923456,989,344
1879,674422304705744896,1281,464
1880,674416750885273600,611,115
1881,674410619106390016,1066,400
1882,674394782723014656,1335,487
1883,674372068062928900,766,280
1884,674330906434379776,505,65
1885,674318007229923329,1251,449
1886,674307341513269249,10123,6020
1887,674291837063053312,13162,5131
1888,674271431610523648,1394,645
1889,674269164442398721,825,202
1890,674265582246694913,1456,728
1891,674262580978937856,1178,383
1892,674255168825880576,1300,464
1893,674082852460433408,682,144
1894,674075285688614912,886,245
1895,674063288070742018,5714,1907
1896,674053186244734976,2949,1128
1897,674051556661161984,1292,431
1898,674045139690631169,1268,565
1899,674042553264685056,636,109
1900,674038233588723717,976,366
1901,674036086168010753,761,181
1902,674024893172875264,1583,1085
1903,674019345211760640,1013,264
1904,674014384960745472,1387,559
1905,674008982932058114,1084,300
1906,673956914389192708,1748,835
1907,673919437611909120,1058,325
1908,673906403526995968,2843,1428
1909,673887867907739649,841,220
1910,673716320723169284,2782,669
1911,673715861853720576,3165,1807
1912,673711475735838725,938,265
1913,673709992831262724,751,236
1914,673708611235921920,952,253
1915,673707060090052608,989,346
1916,673705679337693185,1124,358
1917,673700254269775872,1282,500
1918,673697980713705472,3511,1692
1919,673689733134946305,1541,569
1920,673688752737402881,1125,438
1921,673686845050527744,1275,377
1922,673680198160809984,1229,415
1923,673662677122719744,1124,328
1924,673656262056419329,650,198
1925,673636718965334016,994,307
1926,673612854080196609,1426,630
1927,673583129559498752,1062,313
1928,673580926094458881,738,238
1929,673576835670777856,1229,486
1930,673363615379013632,931,266
1931,673359818736984064,1287,592
1932,673355879178194945,1342,491
1933,673352124999274496,1493,472
1934,673350198937153538,683,184
1935,673345638550134785,2227,1100
1936,673343217010679808,856,235
1937,673342308415348736,1135,492
1938,673320132811366400,11946,6871
1939,673317986296586240,781,216
1940,673295268553605120,6717,2744
1941,673270968295534593,957,312
1942,673240798075449344,1276,614
1943,673213039743795200,1969,724
1944,673148804208660480,1488,547
1945,672997845381865473,1753,630
1946,672995267319328768,845,251
1947,672988786805112832,873,253
1948,672984142909456390,1117,470
1949,672980819271634944,1624,888
1950,672975131468300288,1498,775
1951,672970152493887488,837,302
1952,672968025906282496,1184,469
1953,672964561327235073,1261,557
1954,672902681409806336,1232,422
1955,672898206762672129,794,363
1956,672884426393653248,1367,728
1957,672877615439593473,908,301
1958,672834301050937345,1151,503
1959,672828477930868736,1109,418
1960,672640509974827008,873,270
1961,672622327801233409,1147,420
1962,672614745925664768,1088,510
1963,672609152938721280,970,338
1964,672604026190569472,968,335
1965,672594978741354496,1179,529
1966,672591762242805761,842,284
1967,672591271085670400,640,157
1968,672538107540070400,900,316
1969,672523490734551040,552,146
1970,672488522314567680,990,371
1971,672482722825261057,990,518
1972,672481316919734272,639,110
1973,672475084225949696,1294,606
1974,672466075045466113,1192,447
1975,672272411274932228,5701,2925
1976,672267570918129665,1313,535
1977,672264251789176834,1011,285
1978,672256522047614977,2510,1325
1979,672254177670729728,1273,647
1980,672248013293752320,1527,520
1981,672245253877968896,607,131
1982,672239279297454080,805,275
1983,672231046314901505,1618,876
1984,672222792075620352,700,176
1985,672205392827572224,1982,1006
1986,672169685991993344,909,318
1987,672160042234327040,765,304
1988,672139350159835138,1540,593
1989,672125275208069120,2117,986
1990,672095186491711488,875,328
1991,672082170312290304,836,318
1992,672068090318987265,1135,439
1993,671896809300709376,7600,3667
1994,671891728106971137,1169,480
1995,671882082306625538,3097,1205
1996,671879137494245376,1244,570
1997,671874878652489728,1103,478
1998,671866342182637568,995,418
1999,671855973984772097,791,371
2000,671789708968640512,6304,2994
2001,671768281401958400,1049,434
2002,671763349865160704,1493,773
2003,671744970634719232,1206,662
2004,671743150407421952,674,200
2005,671735591348891648,1285,652
2006,671729906628341761,7481,3793
2007,671561002136281088,11366,6307
2008,671550332464455680,810,183
2009,671547767500775424,1202,496
2010,671544874165002241,1728,888
2011,671542985629241344,965,483
2012,671538301157904385,837,334
2013,671536543010570240,1036,343
2014,671533943490011136,896,494
2015,671528761649688577,737,215
2016,671520732782923777,1217,454
2017,671518598289059840,830,252
2018,671511350426865664,1423,605
2019,671504605491109889,6226,3114
2020,671497587707535361,825,388
2021,671488513339211776,885,413
2022,671486386088865792,509,173
2023,671485057807351808,677,195
2024,671390180817915904,1280,651
2025,671362598324076544,974,257
2026,671357843010908160,351,133
2027,671355857343524864,420,104
2028,671347597085433856,833,370
2029,671186162933985280,640,176
2030,671182547775299584,978,283
2031,671166507850801152,779,301
2032,671163268581498880,1456,965
2033,671159727754231808,313,68
2034,671154572044468225,624,186
2035,671151324042559489,587,126
2036,671147085991960577,583,191
2037,671141549288370177,1021,569
2038,671138694582165504,822,340
2039,671134062904504320,653,162
2040,671122204919246848,3083,2183
2041,671115716440031232,1214,670
2042,671109016219725825,1004,377
2043,670995969505435648,968,241
2044,670842764863651840,22038,7559
2045,670840546554966016,523,165
2046,670838202509447168,981,598
2047,670833812859932673,382,109
2048,670832455012716544,647,184
2049,670826280409919488,4861,3495
2050,670823764196741120,674,159
2051,670822709593571328,544,83
2052,670815497391357952,2776,1314
2053,670811965569282048,983,230
2054,670807719151067136,1052,425
2055,670804601705242624,1735,815
2056,670803562457407488,302,77
2057,670797304698376195,659,203
2058,670792680469889025,732,237
2059,670789397210615808,583,210
2060,670786190031921152,527,169
2061,670783437142401025,722,330
2062,670782429121134593,1347,655
2063,670780561024270336,700,249
2064,670778058496974848,297,62
2065,670764103623966721,958,371
2066,670755717859713024,392,87
2067,670733412878163972,848,446
2068,670727704916926465,736,312
2069,670717338665226240,1050,416
2070,670704688707301377,686,318
2071,670691627984359425,517,208
2072,670679630144274432,664,241
2073,670676092097810432,214,35
2074,670668383499735048,9438,4304
2075,670474236058800128,1337,631
2076,670468609693655041,313,77
2077,670465786746662913,852,467
2078,670452855871037440,489,174
2079,670449342516494336,1074,567
2080,670444955656130560,6047,1739
2081,670442337873600512,580,175
2082,670435821946826752,937,435
2083,670434127938719744,1255,560
2084,670433248821026816,294,100
2085,670428280563085312,1230,520
2086,670427002554466305,462,141
2087,670421925039075328,1142,549
2088,670420569653809152,538,265
2089,670417414769758208,501,280
2090,670411370698022913,1792,766
2091,670408998013820928,484,187
2092,670403879788544000,376,128
2093,670385711116361728,489,173
2094,670374371102445568,669,236
2095,670361874861563904,288,55
2096,670338931251150849,373,96
2097,670319130621435904,3466,1065
2098,670303360680108032,382,107
2099,670290420111441920,622,249
2100,670093938074779648,908,276
2101,670086499208155136,620,217
2102,670079681849372674,1956,1055
2103,670073503555706880,1384,677
2104,670069087419133954,551,205
2105,670061506722140161,665,290
2106,670055038660800512,592,279
2107,670046952931721218,576,151
2108,670040295598354432,658,96
2109,670037189829525505,527,240
2110,670003130994700288,295,77
2111,669993076832759809,284,70
2112,669972011175813120,392,133
2113,669970042633789440,271,43
2114,669942763794931712,444,131
2115,669926384437997569,338,81
2116,669923323644657664,202,50
2117,669753178989142016,705,340
2118,669749430875258880,227,55
2119,669684865554620416,446,74
2120,669683899023405056,338,93
2121,669682095984410625,312,115
2122,669680153564442624,585,241
2123,669661792646373376,714,365
2124,669625907762618368,3113,1563
2125,669603084620980224,845,316
2126,669597912108789760,446,131
2127,669583744538451968,1316,800
2128,669573570759163904,388,120
2129,669571471778410496,1406,878
2130,669567591774625800,202,45
2131,669564461267722241,336,104
2132,669393256313184256,313,62
2133,669375718304980992,1174,626
2134,669371483794317312,434,148
2135,669367896104181761,404,129
2136,669363888236994561,557,201
2137,669359674819481600,329,103
2138,669354382627049472,2380,1092
2139,669353438988365824,562,226
2140,669351434509529089,376,153
2141,669328503091937280,905,365
2142,669327207240699904,496,101
2143,669324657376567296,438,182
2144,669216679721873412,1053,346
2145,669214165781868544,384,135
2146,669203728096960512,887,406
2147,669037058363662336,571,264
2148,669015743032369152,650,323
2149,669006782128353280,509,209
2150,669000397445533696,18649,5508
2151,668994913074286592,390,188
2152,668992363537309700,657,292
2153,668989615043424256,594,288
2154,668988183816871936,797,389
2155,668986018524233728,477,140
2156,668981893510119424,479,258
2157,668979806671884288,701,293
2158,668975677807423489,1151,495
2159,668967877119254528,127,18
2160,668960084974809088,618,209
2161,668955713004314625,241,63
2162,668932921458302977,227,50
2163,668902994700836864,275,87
2164,668892474547511297,353,126
2165,668872652652679168,475,268
2166,668852170888998912,409,139
2167,668826086256599040,381,112
2168,668815180734689280,492,225
2169,668779399630725120,627,325
2170,668655139528511488,470,188
2171,668645506898350081,773,457
2172,668643542311546881,783,446
2173,668641109086707712,942,466
2174,668636665813057536,919,435
2175,668633411083464705,2457,1377
2176,668631377374486528,616,280
2177,668627278264475648,281,97
2178,668625577880875008,328,111
2179,668623201287675904,1244,653
2180,668620235289837568,181,35
2181,668614819948453888,543,272
2182,668587383441514497,1474,918
2183,668567822092664832,206,46
2184,668544745690562560,452,197
2185,668542336805281792,403,181
2186,668537837512433665,226,61
2187,668528771708952576,402,189
2188,668507509523615744,278,87
2189,668496999348633600,359,114
2190,668484198282485761,371,207
2191,668480044826800133,394,127
2192,668466899341221888,768,439
2193,668297328638447616,557,255
2194,668291999406125056,213,28
2195,668286279830867968,436,116
2196,668274247790391296,719,196
2197,668268907921326080,483,206
2198,668256321989451776,1150,516
2199,668248472370458624,840,406
2200,668237644992782336,5431,2414
2201,668226093875376128,247,85
2202,668221241640230912,452,168
2203,668204964695683073,488,171
2204,668190681446379520,576,171
2205,668171859951755264,424,162
2206,668154635664932864,439,273
2207,668142349051129856,509,239
2208,668113020489474048,582,207
2209,667937095915278337,1114,690
2210,667924896115245057,264,95
2211,667915453470232577,184,46
2212,667911425562669056,430,245
2213,667902449697558528,757,334
2214,667886921285246976,1647,907
2215,667885044254572545,729,398
2216,667878741721415682,348,101
2217,667873844930215936,550,338
2218,667866724293877760,2711,898
2219,667861340749471744,222,69
2220,667832474953625600,255,54
2221,667806454573760512,928,417
2222,667801013445750784,283,81
2223,667793409583771648,607,286
2224,667782464991965184,363,210
2225,667773195014021121,204,44
2226,667766675769573376,372,185
2227,667728196545200128,324,126
2228,667724302356258817,423,268
2229,667550904950915073,0,28
2230,667550882905632768,0,25
2231,667549055577362432,5094,1944
2232,667546741521195010,303,106
2233,667544320556335104,761,457
2234,667538891197542400,175,58
2235,667534815156183040,716,443
2236,667530908589760512,410,206
2237,667524857454854144,1497,965
2238,667517642048163840,332,165
2239,667509364010450944,6046,1858
2240,667502640335572993,484,193
2241,667495797102141441,457,231
2242,667491009379606528,456,189
2243,667470559035432960,225,85
2244,667455448082227200,171,53
2245,667453023279554560,279,73
2246,667443425659232256,681,486
2247,667437278097252352,396,197
2248,667435689202614272,267,76
2249,667405339315146752,410,196
2250,667393430834667520,168,50
2251,667369227918143488,328,144
2252,667211855547486208,425,209
2253,667200525029539841,544,227
2254,667192066997374976,332,86
2255,667188689915760640,643,330
2256,667182792070062081,12505,5254
2257,667177989038297088,166,48
2258,667176164155375616,525,386
2259,667174963120574464,218,69
2260,667171260800061440,186,72
2261,667165590075940865,2376,965
2262,667160273090932737,219,50
2263,667152164079423490,42181,14570
2264,667138269671505920,4003,1862
2265,667119796878725120,284,105
2266,667090893657276420,286,105
2267,667073648344346624,351,103
2268,667070482143944705,72,13
2269,667065535570550784,143,40
2270,667062181243039745,192,45
2271,667044094246576128,163,43
2272,667012601033924608,394,186
2273,666996132027977728,213,79
2274,666983947667116034,2243,843
2275,666837028449972224,702,467
2276,666835007768551424,183,65
2277,666826780179869698,218,79
2278,666817836334096384,442,209
2279,666804364988780544,206,78
2280,666786068205871104,657,409
2281,666781792255496192,325,168
2282,666776908487630848,303,148
2283,666739327293083650,207,59
2284,666701168228331520,371,182
2285,666691418707132416,158,42
2286,666649482315059201,993,524
2287,666644823164719104,208,69
2288,666454714377183233,447,179
2289,666447344410484738,90,19
2290,666437273139982337,106,40
2291,666435652385423360,137,42
2292,666430724426358785,276,160
2293,666428276349472768,139,67
2294,666421158376562688,272,91
2295,666418789513326592,107,39
2296,666411507551481857,371,262
2297,666407126856765440,93,30
2298,666396247373291520,147,68
2299,666373753744588802,162,73
2300,666362758909284353,649,468
2301,666353288456101888,179,56
2302,666345417576210432,241,122
2303,666337882303524864,168,79
2304,666293911632134144,425,289
2305,666287406224695296,123,56
2306,666273097616637952,151,66
2307,666268910803644416,99,38
2308,666104133288665088,12850,5459
2309,666102155909144576,66,11
2310,666099513787052032,133,53
2311,666094000022159362,142,63
2312,666082916733198337,92,37
2313,666073100786774016,274,130
2314,666071193221509120,127,51
2315,666063827256086533,395,180
2316,666058600524156928,99,47
2317,666057090499244032,247,112
2318,666055525042405380,367,196
2319,666051853826850816,1023,700
2320,666050758794694657,115,50
2321,666049248165822465,88,36
2322,666044226329800704,246,115
2323,666033412701032449,100,36
2324,666029285002620928,112,39
2325,666020888022790149,2285,421
